url,name
https://novosibirsk.hh.ru/vacancy/69138159,Стажер по нагрузочному тестированию
https://novosibirsk.hh.ru/vacancy/68142270,Инженер по тестированию мобильных приложений (ВК Мессенджер)
https://novosibirsk.hh.ru/vacancy/69311029,Тестировщик
https://novosibirsk.hh.ru/vacancy/69477920,QA инженер
https://novosibirsk.hh.ru/vacancy/69037261,Middle QA Engineer
https://novosibirsk.hh.ru/vacancy/69470664,QA Automation
https://novosibirsk.hh.ru/vacancy/69488384,QA engineer
https://novosibirsk.hh.ru/vacancy/69755835,Инженер по тестированию (тестирование программного кода)
https://novosibirsk.hh.ru/vacancy/69649144,Senior QA Engineer
https://novosibirsk.hh.ru/vacancy/54478220,Тестировщик (инженер по тестированию)
https://novosibirsk.hh.ru/vacancy/69149498,Специалист по тестированию ПО
https://novosibirsk.hh.ru/vacancy/69242843,Middle QA engineer
https://novosibirsk.hh.ru/vacancy/67135222,QA engineer (СберБизнес)
https://novosibirsk.hh.ru/vacancy/69344531,Auto QA инженер (тестирование)
https://novosibirsk.hh.ru/vacancy/69404412,Тестировщик QA
https://novosibirsk.hh.ru/vacancy/69524305,QA manual/тестировщик
https://novosibirsk.hh.ru/vacancy/67471051,Тестировщик (QA Engineer)
https://novosibirsk.hh.ru/vacancy/69313251,SW QA engineer
https://novosibirsk.hh.ru/vacancy/69616174,Middle QA Mobile Engineer (Game Dev)
https://novosibirsk.hh.ru/vacancy/50207226,Инженер по тестированию
https://novosibirsk.hh.ru/vacancy/69603830,Инженер-тестировщик
https://novosibirsk.hh.ru/vacancy/68851280,Специалист по тестированию Центра HR TECH
https://novosibirsk.hh.ru/vacancy/68899264,Инженер по качеству ПО (тестировщик программного обеспечения)
https://novosibirsk.hh.ru/vacancy/69175582,Middle QA Automation (Kotlin)
https://novosibirsk.hh.ru/vacancy/69049202,Ведущий инженер по функциональному тестированию (финтех)
https://novosibirsk.hh.ru/vacancy/69295764,QA Engineer (manual)
https://novosibirsk.hh.ru/vacancy/69756960,Team Lead QA
https://novosibirsk.hh.ru/vacancy/67932103,Старший инженер по тестированию (Mobile)
https://novosibirsk.hh.ru/vacancy/68357296,Инженер группы QA
https://novosibirsk.hh.ru/vacancy/67996542,Middle/Middle+ QA Manual Engineer
https://novosibirsk.hh.ru/vacancy/68615290,QA Engineer (Backend)
https://novosibirsk.hh.ru/vacancy/48700082,QA Specialist (Специалист по тестированию)
https://novosibirsk.hh.ru/vacancy/68181477,Middle/Senior QA Engineer в Команду BIT
https://novosibirsk.hh.ru/vacancy/68967247,Mobile QA Engineer (Webinar Group)
https://novosibirsk.hh.ru/vacancy/68983177,Middle Fullstack QA инженер
https://novosibirsk.hh.ru/vacancy/69098157,Тестировщик работы Бытовой техники
https://novosibirsk.hh.ru/vacancy/69765842,QA Engineer (Unified Computing Platform)
https://novosibirsk.hh.ru/vacancy/68885172,Инженер по тестированию бэкенда (команда мессенджера ВКонтакте)
https://novosibirsk.hh.ru/vacancy/69037453,Системный администратор / инженер технической поддержки отдела разработки
https://novosibirsk.hh.ru/vacancy/69274289,Специалист сопровождения (SQL)
https://novosibirsk.hh.ru/vacancy/69493760,QA Engineer
https://novosibirsk.hh.ru/vacancy/55855547,Тестировщик ПО (Middle)
https://novosibirsk.hh.ru/vacancy/68799727,Middle QA Engineer (Desktop)
https://novosibirsk.hh.ru/vacancy/68929407,Инженер по тестированию в команду Контента
https://novosibirsk.hh.ru/vacancy/69136362,Старший инженер по тестированию
https://novosibirsk.hh.ru/vacancy/69702939,Инженер по автоматизации тестирования Web / QA Automation Engineer (AQA)
https://novosibirsk.hh.ru/vacancy/68852395,Инженер по автоматизированному тестированию
https://novosibirsk.hh.ru/vacancy/69274098,QA engineer
https://novosibirsk.hh.ru/vacancy/68434715,Тест-менеджер
https://novosibirsk.hh.ru/vacancy/68644707,Lead QA Engineer
https://novosibirsk.hh.ru/vacancy/69622573,Тестировщик / 3-я линия поддержки (СУТТ)
https://novosibirsk.hh.ru/vacancy/69706230,Инженер нагрузочного тестирования
https://novosibirsk.hh.ru/vacancy/69689081,QA-инженер (автоматизированное/ручное тестирование)
https://novosibirsk.hh.ru/vacancy/67782340,QA manual
https://novosibirsk.hh.ru/vacancy/69427826,Инженер по тестированию (команда «Клипов»)
https://novosibirsk.hh.ru/vacancy/41981888,Тестировщик программных продуктов
https://novosibirsk.hh.ru/vacancy/68619908,QA Engineer (Backend)
https://novosibirsk.hh.ru/vacancy/69058456,Инженер по тестированию веб-приложений в команду сообществ
https://novosibirsk.hh.ru/vacancy/69254429,Middle QA Engineer (Тестировщик)
https://novosibirsk.hh.ru/vacancy/69428533,QA engineer/Инженер по тестированию ПО (mobile)
https://novosibirsk.hh.ru/vacancy/67369819,Тестировщик программных средств Secret Disk
https://novosibirsk.hh.ru/vacancy/69412144,Тестировщик Смарт ТВ приложений
https://novosibirsk.hh.ru/vacancy/69571229,Стажер по нагрузочному тестированию
https://novosibirsk.hh.ru/vacancy/49685851,Middle QA Engineer | Тестировщик
https://novosibirsk.hh.ru/vacancy/68184572,Специалист по тестированию ПО (QA)
https://novosibirsk.hh.ru/vacancy/68785960,Младший тестировщик (направление внедрения закупочных систем)
https://novosibirsk.hh.ru/vacancy/69089968,Тестировщик мобильных приложений
https://novosibirsk.hh.ru/vacancy/69732015,QA Engineer
"https://novosibirsk.hh.ru/vacancy/68967741,""Инженер по автоматизации тестирования (Ozon.Task, Цены и анализ конкурентов)"""
https://novosibirsk.hh.ru/vacancy/69589318,QA engineer B2B2C
https://novosibirsk.hh.ru/vacancy/69116951,Manual QA Engineer (удаленно)
"https://novosibirsk.hh.ru/vacancy/69344975,""Mobile QA engineer / Инженер тестирования мобильных приложений (iOs, Android)"""
https://novosibirsk.hh.ru/vacancy/67999494,QA Engineer (Junior/Middle)
https://novosibirsk.hh.ru/vacancy/68404545,QA Automation Trainee
"https://novosibirsk.hh.ru/vacancy/67751601,""Инженер по автоматизации тестирования (Python, платёжные сервисы)"""
https://novosibirsk.hh.ru/vacancy/69164751,QA Engineer / Тестировщик веб-приложений
https://novosibirsk.hh.ru/vacancy/41968873,Тестировщик ПО (Middle QA Automation Engineer)
https://novosibirsk.hh.ru/vacancy/54435247,Тестировщик ПО
https://novosibirsk.hh.ru/vacancy/69748671,Middle QA-специалист (тестирование продуктов ML)
https://novosibirsk.hh.ru/vacancy/55491809,Программист по обеспечению качества ПО
https://novosibirsk.hh.ru/vacancy/69188837,Управляющий эксперт по обеспечению качества (методолог QA/QC)
https://novosibirsk.hh.ru/vacancy/68129049,Тестировщик
https://novosibirsk.hh.ru/vacancy/47797672,Инженер по тестированию
https://novosibirsk.hh.ru/vacancy/67512709,QA Engineer (Automation)
https://novosibirsk.hh.ru/vacancy/69160042,Инженер QA
https://novosibirsk.hh.ru/vacancy/68181479,Middle/Senior QA Engineer в Команду BIT
https://novosibirsk.hh.ru/vacancy/67703040,Инженер-тестировщик
https://novosibirsk.hh.ru/vacancy/69251448,Менеджер по внедрению и тиражированию инструментов тестирования
https://novosibirsk.hh.ru/vacancy/67324412,Тестировщик Front&Middle систем
https://novosibirsk.hh.ru/vacancy/68231657,QA Engineer
https://novosibirsk.hh.ru/vacancy/69757768,QA инженер (backend)
https://novosibirsk.hh.ru/vacancy/69120742,Менеджер по автоматизации производства
https://novosibirsk.hh.ru/vacancy/69479805,Middle QA Engineer (Manual)
https://novosibirsk.hh.ru/vacancy/69625521,QA-специалист (middle)
https://novosibirsk.hh.ru/vacancy/68774290,Инженер по тестированию ПО
https://novosibirsk.hh.ru/vacancy/68872411,QA Team Lead
"https://novosibirsk.hh.ru/vacancy/68849816,""Инженер-тестировщик (linux, сети)"""
https://novosibirsk.hh.ru/vacancy/69260737,QA Automation Engineer
https://novosibirsk.hh.ru/vacancy/66131058,Специалист по тестированию (Биллинг)
https://novosibirsk.hh.ru/vacancy/67159798,Lead QA automation engineer
https://novosibirsk.hh.ru/vacancy/69138191,Стажер по нагрузочному тестированию
https://novosibirsk.hh.ru/vacancy/69484265,QA Automation Engineer (Java)
https://novosibirsk.hh.ru/vacancy/49950131,Инженер по тестированию API/Backend (QA Automation)
https://novosibirsk.hh.ru/vacancy/68942669,QA Automation/SDET (Python) в Tarantool
https://novosibirsk.hh.ru/vacancy/69276322,Специалист по тестированию
https://novosibirsk.hh.ru/vacancy/68877938,Тестировщик / QA Инженер
https://novosibirsk.hh.ru/vacancy/69427397,Инженер по тестированию десктоп клиента (команда Звонков)
"https://novosibirsk.hh.ru/vacancy/68143774,""Тестировщик мобильных и web-приложений в команду """"Фото"""" (Одноклассники)"""
"https://novosibirsk.hh.ru/vacancy/68782248,""Инженер по автоматизации тестирования, Storage, Базовые сервисы"""
https://novosibirsk.hh.ru/vacancy/69027002,Инженер по тестированию (Логистика / Франшиза для ПВЗ)
https://novosibirsk.hh.ru/vacancy/69037454,Системный администратор / инженер технической поддержки отдела разработки
https://novosibirsk.hh.ru/vacancy/69095153,Инженер по тестированию
https://novosibirsk.hh.ru/vacancy/69568746,QA Automation Engineer
https://novosibirsk.hh.ru/vacancy/68603309,Ведущий инженер тестирования/QA Engineer
https://novosibirsk.hh.ru/vacancy/69408822,Тестировщик iOS mobile/QA engineer (полной удаленки нет)
https://novosibirsk.hh.ru/vacancy/67705500,QA тестировщик Backend Full-Stack в Tinkoff Black
https://novosibirsk.hh.ru/vacancy/69088267,QA Automation engineer (МТС Pay)
https://novosibirsk.hh.ru/vacancy/69465258,Специалист по нагрузочному тестированию
https://novosibirsk.hh.ru/vacancy/68636494,Инженер по тестированию Android
https://novosibirsk.hh.ru/vacancy/69473677,Специалист по тестированию mobile + web (Middle/Senior QA)
https://novosibirsk.hh.ru/vacancy/69621135,Инженер по нагрузочному тестированию
https://novosibirsk.hh.ru/vacancy/68290470,Manual QA Engineer
https://novosibirsk.hh.ru/vacancy/69190761,Тестировщик
https://novosibirsk.hh.ru/vacancy/69292814,Data Analyst (Georgia/Europe)
"https://novosibirsk.hh.ru/vacancy/69248935,""Тестировщик на Python, ReactJS"""
https://novosibirsk.hh.ru/vacancy/68787747,QA Engineer
https://novosibirsk.hh.ru/vacancy/69655433,QA Automation Engineer [Умный дом]
https://novosibirsk.hh.ru/vacancy/68130677,QA Auto Lead
https://novosibirsk.hh.ru/vacancy/68477621,QA Lead (E-Commerce)
https://novosibirsk.hh.ru/vacancy/68601911,Ведущий специалист (Отдел функционального тестирования)
https://novosibirsk.hh.ru/vacancy/69707529,QA Lead (Automation + Manual)
"https://novosibirsk.hh.ru/vacancy/68976210,""Инженер по качеству мобильных приложений (QA, тестировщик)"""
https://novosibirsk.hh.ru/vacancy/46271293,Тестировщик ПО/ QA Engineer Automation
https://novosibirsk.hh.ru/vacancy/69616012,Ведущий специалист по тестированию
"https://novosibirsk.hh.ru/vacancy/53804528,""Инженер по автоматизации тестирования Python, Поиск и Каталог, Личный кабинет продавца"""
https://novosibirsk.hh.ru/vacancy/68777638,QA Automation C# (backend)
https://novosibirsk.hh.ru/vacancy/69753140,QA Инженер мобильных приложений (ДБО)
https://novosibirsk.hh.ru/vacancy/67441757,QA Automation Engineer
https://novosibirsk.hh.ru/vacancy/68096590,Middle QA Mobile Engineer Android/iOS
"https://novosibirsk.hh.ru/vacancy/69167493,""Инженер по автоматизации тестирования Python, Личный кабинет продавца / Маркетплейс"""
"https://novosibirsk.hh.ru/vacancy/69249767,""Инженер по мобильному тестированию (Android, iOS)"""
https://novosibirsk.hh.ru/vacancy/69576320,Ведущий инженер по тестированию (manual)
https://novosibirsk.hh.ru/vacancy/69048757,Тестировщик ПО / Инженер QA
https://novosibirsk.hh.ru/vacancy/69370542,Automation QA (Java\Python)
https://novosibirsk.hh.ru/vacancy/54894373,Инженер по нагрузочному тестированию
https://novosibirsk.hh.ru/vacancy/68522210,QA Automation
"https://novosibirsk.hh.ru/vacancy/54135225,""Инженер по автоматизации тестирования мобильных приложений, Приложение покупателя"""
https://novosibirsk.hh.ru/vacancy/68282187,Тестировщик в EdTech
https://novosibirsk.hh.ru/vacancy/69649303,QA Automation Engineer at US-based Product Company
https://novosibirsk.hh.ru/vacancy/50340780,QA-инженер
https://novosibirsk.hh.ru/vacancy/68701269,QA Automation/SDET (Software Development Engineer in Test)
https://novosibirsk.hh.ru/vacancy/68853660,QA Team Lead
https://novosibirsk.hh.ru/vacancy/46312546,Старший QA-инженер
"https://novosibirsk.hh.ru/vacancy/55901309,""Ведущий QA-инженер (ручное тестирование, банковское ПО)"""
https://novosibirsk.hh.ru/vacancy/69272534,QA automation engineer (API)
"https://novosibirsk.hh.ru/vacancy/67006271,""Инженер по тестированию, Логистика, Автоматизация отгрузки"""
https://novosibirsk.hh.ru/vacancy/69211784,Инженер по тестированию (mobile)
"https://novosibirsk.hh.ru/vacancy/67751602,""Инженер по автоматизации тестирования (Python, платёжные сервисы)"""
https://novosibirsk.hh.ru/vacancy/69097126,Automation QA Python
"https://novosibirsk.hh.ru/vacancy/69461573,""Mobile QA (middle, middle+)"""
https://novosibirsk.hh.ru/vacancy/67167152,Middle QA automation (Рекламная платформа)
https://novosibirsk.hh.ru/vacancy/68720871,Инженер-тестировщик (Middle)
https://novosibirsk.hh.ru/vacancy/69756062,Инженер по нагрузочному тестированию
https://novosibirsk.hh.ru/vacancy/67920783,QA Engineer Web
https://novosibirsk.hh.ru/vacancy/69085643,Инженер по тестированию ПО
https://novosibirsk.hh.ru/vacancy/69343637,QA Engineer (Middle+)
https://novosibirsk.hh.ru/vacancy/69375142,QA Automation Engineer
https://novosibirsk.hh.ru/vacancy/69414609,Middle QA Engineer
https://novosibirsk.hh.ru/vacancy/68917066,Ведущий тестировщик программного обеспечения
https://novosibirsk.hh.ru/vacancy/69430309,Trainee AQA JavaScript
https://novosibirsk.hh.ru/vacancy/69755103,Associate LiveOps Producer
https://novosibirsk.hh.ru/vacancy/68105243,Инженер по тестированию (QA automation)
https://novosibirsk.hh.ru/vacancy/68024033,Инженер по тестированию ПО
https://novosibirsk.hh.ru/vacancy/69166635,Fullstack QA инженер
https://novosibirsk.hh.ru/vacancy/68557636,Java-программист для написания автотестов
https://novosibirsk.hh.ru/vacancy/68941260,QA инженер-сопровожденец
https://novosibirsk.hh.ru/vacancy/69052155,Тестировщик (функциональное тестирование)
https://novosibirsk.hh.ru/vacancy/69181797,QA Automation Engineer (Java)
https://novosibirsk.hh.ru/vacancy/69155728,Middle QA /Тестировщик
https://novosibirsk.hh.ru/vacancy/69315277,Специалист по тестированию (ERP)
https://novosibirsk.hh.ru/vacancy/67992126,Инженер по нагрузочному тестированию
https://novosibirsk.hh.ru/vacancy/52245454,Старший инженер по тестированию
https://novosibirsk.hh.ru/vacancy/67575117,Инженер по автотестированию
https://novosibirsk.hh.ru/vacancy/68796751,Специалист по тестированию (проект мобильный ЛК)
https://novosibirsk.hh.ru/vacancy/69250277,Инженер по тестированию
https://novosibirsk.hh.ru/vacancy/69594664,Senior QA Engineer (Manual)
https://novosibirsk.hh.ru/vacancy/67553943,Manual QA Engineer (Middle+ / Senior)
https://novosibirsk.hh.ru/vacancy/68787848,Инженер по тестированию в Тинькофф Азия
https://novosibirsk.hh.ru/vacancy/69143783,Fullstack QA
https://novosibirsk.hh.ru/vacancy/69754405,SDET C# (Kaspersky Threat Intelligence Portal)
https://novosibirsk.hh.ru/vacancy/69043983,QA SDET
https://novosibirsk.hh.ru/vacancy/69463233,QA Engineer
https://novosibirsk.hh.ru/vacancy/68978684,QA инженер (mobile)
https://novosibirsk.hh.ru/vacancy/69113594,Тестировщик ПО
"https://novosibirsk.hh.ru/vacancy/69428114,""Инженер по автоматизации тестирования Python (Аутентификация и данные пользователя, OzonID)"""
https://novosibirsk.hh.ru/vacancy/69388805,Главный инженер по нагрузочному тестированию (Senior\Lead)
https://novosibirsk.hh.ru/vacancy/69475315,Senior QA Manual (удаленно)
https://novosibirsk.hh.ru/vacancy/69490495,Инженер по автоматизации мобильного тестирования
"https://novosibirsk.hh.ru/vacancy/67416220,""Старший инженер по автоматизации тестирования, Python, API, Ozon Bank"""
https://novosibirsk.hh.ru/vacancy/69569249,Тестировщик РЭА
https://novosibirsk.hh.ru/vacancy/67551656,Senior QA Engineer
https://novosibirsk.hh.ru/vacancy/68938224,Ведущий инженер по нагрузочному тестированию (middle)
https://novosibirsk.hh.ru/vacancy/69252380,Тестировщик
https://novosibirsk.hh.ru/vacancy/69580954,Middle QA инженер
https://novosibirsk.hh.ru/vacancy/69727073,Senior Mobile QA Engineer
https://novosibirsk.hh.ru/vacancy/68938211,Ведущий инженер по нагрузочному тестированию (middle)
https://novosibirsk.hh.ru/vacancy/69311562,Технический писатель-тестировщик
https://novosibirsk.hh.ru/vacancy/69084289,QA Engineer manual (Mobile)
https://novosibirsk.hh.ru/vacancy/68879016,QA Automation Engineer
https://novosibirsk.hh.ru/vacancy/69425121,Ведущий тестировщик ПО (QA Lead)
https://novosibirsk.hh.ru/vacancy/69631462,Менеджер по нагрузочному тестированию
https://novosibirsk.hh.ru/vacancy/67822833,Оператор по тестированию комплектующих (компьютеры)
https://novosibirsk.hh.ru/vacancy/69220206,QA automation
https://novosibirsk.hh.ru/vacancy/69252132,Инженер по тестированию
https://novosibirsk.hh.ru/vacancy/67329350,QA Engineer (Backend)
https://novosibirsk.hh.ru/vacancy/69752102,QA тестировщик в киберспорт сферу
https://novosibirsk.hh.ru/vacancy/69121892,QA engineer
https://novosibirsk.hh.ru/vacancy/68816760,QA specialist
https://novosibirsk.hh.ru/vacancy/69354588,Тестировщик / QA инженер ( C #)
https://novosibirsk.hh.ru/vacancy/69593617,Middle QA Java [Smart Click]
https://novosibirsk.hh.ru/vacancy/69027305,Инженер по тестированию (Логистика / Франшиза для ПВЗ)
https://novosibirsk.hh.ru/vacancy/51214133,Тестировщик игр/ QA Engineer (Middle)
https://novosibirsk.hh.ru/vacancy/67401193,Middle+ QA-инженер в команду Otello
https://novosibirsk.hh.ru/vacancy/55232010,QA Engineer (Mobile)
https://novosibirsk.hh.ru/vacancy/68410046,Senior Automation QA Engineer (Java) / Автотестировщик
https://novosibirsk.hh.ru/vacancy/68559297,Senior QA engineer manual (МТС Store)
https://novosibirsk.hh.ru/vacancy/69730764,Инженер нагрузочного тестирования
https://novosibirsk.hh.ru/vacancy/69326906,QA Specialist
https://novosibirsk.hh.ru/vacancy/69094704,QA-специалист
https://novosibirsk.hh.ru/vacancy/68718900,Инженер по тестированию (Backend)
https://novosibirsk.hh.ru/vacancy/69297653,Старший / Ведущий тестировщик
https://novosibirsk.hh.ru/vacancy/55136010,Инженер по тестированию (mobile)
https://novosibirsk.hh.ru/vacancy/69334392,QA automation engineer
https://novosibirsk.hh.ru/vacancy/68724334,Инженер тестирования (QA Engineer middle)
https://novosibirsk.hh.ru/vacancy/69211721,Инженер по тестированию (backend)
https://novosibirsk.hh.ru/vacancy/68615444,Инженер по тестированию (mobile)
https://novosibirsk.hh.ru/vacancy/68580970,Разработчик Автотестов (Java/Python)
https://novosibirsk.hh.ru/vacancy/68978918,Тестировщик десктопных приложений в команду VK Звонки
https://novosibirsk.hh.ru/vacancy/69115007,Junior Technical Writer / Младший технический писатель
https://novosibirsk.hh.ru/vacancy/68341085,Backend QA Engineer (Python + pytest)
https://novosibirsk.hh.ru/vacancy/68839762,Тестировщик ПО
https://novosibirsk.hh.ru/vacancy/68852938,Инженер по тестированию
https://novosibirsk.hh.ru/vacancy/68784959,Инженер по нагрузочному тестированию
https://novosibirsk.hh.ru/vacancy/66920555,Видеоаналитик (Тестировщик) - Администратор системы Безопасный регион
https://novosibirsk.hh.ru/vacancy/68224029,Senior AQA Engineer
https://novosibirsk.hh.ru/vacancy/50710166,Инженер-программист (Тестировщик/технический писатель)
https://novosibirsk.hh.ru/vacancy/67133506,QA Specialist
https://novosibirsk.hh.ru/vacancy/69494989,Senior Testing Engineer
https://novosibirsk.hh.ru/vacancy/68968961,QA Automation Engineer
https://novosibirsk.hh.ru/vacancy/69746179,Инженер по автотестированию
https://novosibirsk.hh.ru/vacancy/47370636,QA Engineer Web
https://novosibirsk.hh.ru/vacancy/69087176,Тестировщик 1С
https://novosibirsk.hh.ru/vacancy/68429985,Аналитик-тестировщик 1С
https://novosibirsk.hh.ru/vacancy/67492227,Инженер по тестированию
"https://novosibirsk.hh.ru/vacancy/68813644,""Инженер по автоматизации тестирования Python, Логистика, Сортировка"""
https://novosibirsk.hh.ru/vacancy/69571896,Стажер по нагрузочному тестированию
https://novosibirsk.hh.ru/vacancy/69294317,Senior Manual QA Engineer
https://novosibirsk.hh.ru/vacancy/69419932,Manual QA Engineer
https://novosibirsk.hh.ru/vacancy/67357441,QA Team Lead 1C
"https://novosibirsk.hh.ru/vacancy/68116370,""Ведущий инженер по автоматизации тестирования, Склад"""
https://novosibirsk.hh.ru/vacancy/68776657,Руководитель экспертизы по тестированию (Team Lead)
https://novosibirsk.hh.ru/vacancy/67334293,Инженер по тестированию (mobile)
https://novosibirsk.hh.ru/vacancy/69124410,QA Automation engineer Java or Kotlin (Android)
"https://novosibirsk.hh.ru/vacancy/67917051,""Инженер по автоматизации тестирования Go, Медиаконтент, Контент и товары / Маркетплейс"""
https://novosibirsk.hh.ru/vacancy/67136512,Инженер по автоматизации тестирования (IOS)
https://novosibirsk.hh.ru/vacancy/68572200,QA Engineer (Backend)
https://novosibirsk.hh.ru/vacancy/69174467,Middle Java QA automation engineer
https://novosibirsk.hh.ru/vacancy/69200611,Начальник отдела тестирования
https://novosibirsk.hh.ru/vacancy/69342196,Middle/Senior QA engineer
https://novosibirsk.hh.ru/vacancy/69495724,QA Automation engineer
https://novosibirsk.hh.ru/vacancy/55114759,Специалист по тестированию ПО
https://novosibirsk.hh.ru/vacancy/40304096,Senior QA Engineer / Lead QA (backend)
https://novosibirsk.hh.ru/vacancy/54797973,Ведущий тестировщик
https://novosibirsk.hh.ru/vacancy/68293309,QA Engineer
https://novosibirsk.hh.ru/vacancy/69043152,QA automation engineer (Логистическая интеграция)
https://novosibirsk.hh.ru/vacancy/67384299,QA Engineer
https://novosibirsk.hh.ru/vacancy/69431515,QA automation engineer Java СберТех
https://novosibirsk.hh.ru/vacancy/55436610,Инженер по автоматизации тестирования / QA Automation Engineer
https://novosibirsk.hh.ru/vacancy/69287672,Техник по программному обеспечению
https://novosibirsk.hh.ru/vacancy/69564773,QA lead / Руководитель отдела тестирования
https://novosibirsk.hh.ru/vacancy/68802385,Руководитель отдела тестирования
https://novosibirsk.hh.ru/vacancy/69342769,Senior Manual QA Engineer (Mobile&Web)
https://novosibirsk.hh.ru/vacancy/69757790,QA инженер (mobile)
https://novosibirsk.hh.ru/vacancy/68897089,QA Director
"https://novosibirsk.hh.ru/vacancy/68782247,""Инженер по автоматизации тестирования, Storage, Базовые сервисы"""
https://novosibirsk.hh.ru/vacancy/69348773,QA Automation Engineer (Мобильное приложение курьера)
https://novosibirsk.hh.ru/vacancy/69417336,Инженер по тестированию DWH
https://novosibirsk.hh.ru/vacancy/69525727,Аналитик по оптимизации бизнес процессов
https://novosibirsk.hh.ru/vacancy/69350932,Senior QA Manual [Enablement platform MTS]
https://novosibirsk.hh.ru/vacancy/69206101,Mobile QA инженер
https://novosibirsk.hh.ru/vacancy/69296730,Специалист по автотестированию / Автотестировщик
https://novosibirsk.hh.ru/vacancy/69255505,Middle Manual QA specialist
https://novosibirsk.hh.ru/vacancy/55191004,QA Engineer (Backend) в Нефинансовые сервисы
https://novosibirsk.hh.ru/vacancy/66546585,Инженер-тестировщик
https://novosibirsk.hh.ru/vacancy/68693871,Разработчик по автоматизированному тестированию
https://novosibirsk.hh.ru/vacancy/69051493,Senior QA specialist
https://novosibirsk.hh.ru/vacancy/69423395,Head of QA
https://novosibirsk.hh.ru/vacancy/67874578,Специалист по тестированию ПО (middle)
https://novosibirsk.hh.ru/vacancy/68881529,Инженер по автоматизации тестирования
https://novosibirsk.hh.ru/vacancy/69220870,QA automation engineer (Java) / Автотестировщик в ведущий банк РФ
https://novosibirsk.hh.ru/vacancy/69296356,Automation QA (Python)
https://novosibirsk.hh.ru/vacancy/68863902,Middle QA engineer (в офис)
https://novosibirsk.hh.ru/vacancy/69756435,Администратор сайта
https://novosibirsk.hh.ru/vacancy/67005340,QA engineer (Senior)
https://novosibirsk.hh.ru/vacancy/68700006,QA Engineer (Mobile)
https://novosibirsk.hh.ru/vacancy/69629291,Middle/Senior QA Engineer
https://novosibirsk.hh.ru/vacancy/53620259,Middle/Senior Manual QA Engineer
https://novosibirsk.hh.ru/vacancy/67131141,QA Automation Engineer (Web)
https://novosibirsk.hh.ru/vacancy/69372572,Тестировщик (auto)
https://novosibirsk.hh.ru/vacancy/69395777,QA Engineer (Fraud Monitoring System)
https://novosibirsk.hh.ru/vacancy/69178915,QA engineer/Старший инженер по тестированию (OTT)
https://novosibirsk.hh.ru/vacancy/69726455,Специалист по тестированию серверов и СХД
https://novosibirsk.hh.ru/vacancy/69295182,Тестировщик решений ELMA365
https://novosibirsk.hh.ru/vacancy/55384303,Junior QA Engineer Android/iOS
https://novosibirsk.hh.ru/vacancy/68602538,Тестировщик (middle)
https://novosibirsk.hh.ru/vacancy/68335168,QA specialist
https://novosibirsk.hh.ru/vacancy/69310804,Специалист по автотестированию (Python)
https://novosibirsk.hh.ru/vacancy/55026119,Инженер по тестированию SAP (FI/CO/BPC)
https://novosibirsk.hh.ru/vacancy/69152210,QA Engineer (Backend)
https://novosibirsk.hh.ru/vacancy/69571929,Стажер по нагрузочному тестированию
https://novosibirsk.hh.ru/vacancy/68127135,Старший инженер по тестированию UI/ Senior QA automation (JavaScript)
https://novosibirsk.hh.ru/vacancy/69265321,QA Performance Engineer
https://novosibirsk.hh.ru/vacancy/68330639,Fullstack QA (mobile)
https://novosibirsk.hh.ru/vacancy/68876142,QA Engineer (middle)
https://novosibirsk.hh.ru/vacancy/69145254,QA инженер (мобильное приложение)
https://novosibirsk.hh.ru/vacancy/69261415,Инженер по тестированию (Lead)
https://novosibirsk.hh.ru/vacancy/68790441,Автотестировщик ПО на Python
https://novosibirsk.hh.ru/vacancy/69589764,QA engineer (Middle / Senior)
https://novosibirsk.hh.ru/vacancy/68981866,Senior QA engineer (to Serbia/Canada)
https://novosibirsk.hh.ru/vacancy/69496214,QA Engineer/Специалист по автотестированию
https://novosibirsk.hh.ru/vacancy/69138786,Специалист по функциональному тестированию
https://novosibirsk.hh.ru/vacancy/54983814,Junior QA Engineer Android/iOS
"https://novosibirsk.hh.ru/vacancy/69365368,""Senior QA Engineer (BI, Georgia/Europe)"""
https://novosibirsk.hh.ru/vacancy/69305806,Тестировщик РЭА
https://novosibirsk.hh.ru/vacancy/67781914,Senior QA Automation Engineer (Kotlin)
"https://novosibirsk.hh.ru/vacancy/69188191,""QA Auto Specialist (JS\NodeJs), удаленно"""
https://novosibirsk.hh.ru/vacancy/67001274,Mobile QA automation
https://novosibirsk.hh.ru/vacancy/69383352,Ведущий тестировщик
"https://novosibirsk.hh.ru/vacancy/67926997,""QA Engineer (iOS, Android)"""
https://novosibirsk.hh.ru/vacancy/68344558,Ведущий тестировщик (QA-инженер)
https://novosibirsk.hh.ru/vacancy/69655563,Нагрузочный тестировщик
https://novosibirsk.hh.ru/vacancy/68637821,Инженер по тестированию iOS
https://novosibirsk.hh.ru/vacancy/69075395,QA Engineer
https://novosibirsk.hh.ru/vacancy/69565623,Специалист по автоматизированному тестированию (Java + Python)
https://novosibirsk.hh.ru/vacancy/69141931,QA инженер
https://novosibirsk.hh.ru/vacancy/69265322,QA Performance Engineer
https://novosibirsk.hh.ru/vacancy/51683811,QA Automation Specialist (Python)
https://novosibirsk.hh.ru/vacancy/69593573,Automation QA Engineer (Python)
https://novosibirsk.hh.ru/vacancy/67705501,QA тестировщик Backend Full-Stack в Tinkoff Black
